date,coin,news_count,pos,neu,neg,mean_sentiment
2018-06-05,XRP,7,0,7,0,0
2018-06-06,BNB,1,0,1,0,0
2018-06-06,BTC,20,0,20,0,0
2018-06-06,ETH,7,0,7,0,0
2018-06-06,XRP,2,0,2,0,0
2018-06-07,BNB,1,0,1,0,0
2018-06-07,BTC,13,0,13,0,0
2018-06-07,ETH,3,0,3,0,0
2018-06-07,XRP,1,0,1,0,0
2018-06-08,BTC,11,0,11,0,0
2018-06-08,ETH,3,0,3,0,0
2018-06-08,XRP,2,0,2,0,0
2018-06-09,BTC,8,0,8,0,0
2018-06-09,ETH,2,0,2,0,0
2018-06-09,LTC,1,0,1,0,0
2018-06-10,BTC,6,0,6,0,0
2018-06-10,ETH,2,0,2,0,0
2018-06-10,LTC,1,0,1,0,0
2018-06-11,ADA,1,0,1,0,0
2018-06-11,BTC,21,0,21,0,0
2018-06-11,ETH,4,0,4,0,0
2018-06-12,BTC,16,0,16,0,0
2018-06-12,ETH,10,0,10,0,0
2018-06-12,XRP,1,0,1,0,0
2018-06-13,BTC,16,0,16,0,0
2018-06-13,ETH,4,0,4,0,0
2018-06-13,LTC,3,0,3,0,0
2018-06-13,XRP,2,0,2,0,0
2018-06-14,ADA,2,0,2,0,0
2018-06-14,BNB,1,0,1,0,0
2018-06-14,BTC,13,0,13,0,0
2018-06-14,ETH,6,0,6,0,0
2018-06-14,LTC,1,0,1,0,0
2018-06-14,XRP,4,0,4,0,0
2018-06-15,BTC,13,0,13,0,0
2018-06-15,ETH,6,0,6,0,0
2018-06-15,XRP,2,0,2,0,0
2018-06-16,BTC,10,0,10,0,0
2018-06-16,ETH,2,0,2,0,0
2018-06-17,BTC,8,0,8,0,0
2018-06-17,ETH,1,0,1,0,0
2018-06-18,BTC,10,0,10,0,0
2018-06-18,ETH,5,0,5,0,0
2018-06-18,LTC,2,0,2,0,0
2018-06-19,BTC,18,0,18,0,0
2018-06-19,ETH,4,0,4,0,0
2018-06-19,LTC,1,0,1,0,0
2018-06-20,BTC,12,0,12,0,0
2018-06-20,ETH,4,0,4,0,0
2018-06-20,LTC,3,0,3,0,0
2018-06-20,XRP,1,0,1,0,0
2018-06-21,BTC,15,0,15,0,0
2018-06-21,ETH,6,0,6,0,0
2018-06-21,LTC,1,0,1,0,0
2018-06-21,XRP,2,0,2,0,0
2018-06-22,BTC,13,0,13,0,0
2018-06-22,ETH,9,0,9,0,0
2018-06-22,LTC,3,0,3,0,0
2018-06-22,XRP,3,0,3,0,0
2018-06-23,BTC,10,0,10,0,0
2018-06-23,ETH,4,0,4,0,0
2018-06-24,BTC,9,0,9,0,0
2018-06-24,ETH,3,0,3,0,0
2018-06-24,LTC,3,0,3,0,0
2018-06-25,BTC,16,0,16,0,0
2018-06-25,ETH,6,0,6,0,0
2018-06-25,XRP,2,0,2,0,0
2018-06-26,BTC,15,0,15,0,0
2018-06-26,ETH,9,0,9,0,0
2018-06-26,LTC,1,0,1,0,0
2018-06-27,BTC,22,0,22,0,0
2018-06-27,ETH,7,0,7,0,0
2018-06-28,BTC,16,0,16,0,0
2018-06-28,ETH,5,0,5,0,0
2018-06-28,LTC,1,0,1,0,0
2018-06-28,XRP,1,0,1,0,0
2018-06-29,ADA,1,0,1,0,0
2018-06-29,BTC,13,0,13,0,0
2018-06-29,ETH,4,0,4,0,0
2018-06-30,BNB,1,0,1,0,0
2018-06-30,BTC,8,0,8,0,0
2018-06-30,ETH,3,0,3,0,0
2018-06-30,XRP,2,0,2,0,0
2018-07-01,BTC,4,0,4,0,0
2018-07-01,ETH,4,0,4,0,0
2018-07-01,LTC,1,0,1,0,0
2018-07-02,BTC,17,0,17,0,0
2018-07-02,ETH,3,0,3,0,0
2018-07-02,LTC,3,0,3,0,0
2018-07-02,XRP,2,0,2,0,0
2018-07-03,ADA,1,0,1,0,0
2018-07-03,BNB,2,0,2,0,0
2018-07-03,BTC,20,0,20,0,0
2018-07-03,ETH,3,0,3,0,0
2018-07-03,LTC,2,0,2,0,0
2018-07-03,XRP,2,0,2,0,0
2018-07-04,ADA,1,0,1,0,0
2018-07-04,BTC,15,0,15,0,0
2018-07-04,ETH,1,0,1,0,0
2018-07-04,XRP,4,0,4,0,0
2018-07-05,BTC,8,0,8,0,0
2018-07-05,ETH,2,0,2,0,0
2018-07-05,XRP,3,0,3,0,0
2018-07-06,BTC,13,0,13,0,0
2018-07-06,ETH,3,0,3,0,0
2018-07-06,XRP,3,0,3,0,0
2018-07-07,BTC,3,0,3,0,0
2018-07-07,ETH,2,0,2,0,0
2018-07-08,BTC,5,0,5,0,0
2018-07-09,BTC,17,0,17,0,0
2018-07-09,ETH,2,0,2,0,0
2018-07-10,BTC,14,0,14,0,0
2018-07-10,ETH,3,0,3,0,0
2018-07-10,XRP,2,0,2,0,0
2018-07-11,ADA,1,0,1,0,0
2018-07-11,BTC,14,0,14,0,0
2018-07-11,ETH,5,0,5,0,0
2018-07-11,LTC,2,0,2,0,0
2018-07-11,XRP,1,0,1,0,0
2018-07-12,ADA,1,0,1,0,0
2018-07-12,BTC,18,0,18,0,0
2018-07-12,ETH,2,0,2,0,0
2018-07-12,LTC,2,0,2,0,0
2018-07-12,XRP,1,0,1,0,0
2018-07-13,BTC,19,0,19,0,0
2018-07-13,ETH,5,0,5,0,0
2018-07-13,LTC,2,0,2,0,0
2018-07-13,XRP,3,0,3,0,0
2018-07-14,ADA,2,0,2,0,0
2018-07-14,BTC,8,0,8,0,0
2018-07-14,ETH,8,0,8,0,0
2018-07-14,XRP,2,0,2,0,0
2018-07-15,BTC,10,0,10,0,0
2018-07-15,ETH,3,0,3,0,0
2018-07-16,ADA,1,0,1,0,0
2018-07-16,BTC,15,0,15,0,0
2018-07-16,ETH,5,0,5,0,0
2018-07-16,LTC,1,0,1,0,0
2018-07-17,BTC,21,0,21,0,0
2018-07-17,ETH,3,0,3,0,0
2018-07-17,LTC,3,0,3,0,0
2018-07-18,BTC,19,0,19,0,0
2018-07-18,ETH,7,0,7,0,0
2018-07-18,LTC,2,0,2,0,0
2018-07-19,ADA,2,0,2,0,0
2018-07-19,BTC,18,0,18,0,0
2018-07-19,ETH,8,0,8,0,0
2018-07-19,XRP,3,0,3,0,0
2018-07-20,ADA,1,0,1,0,0
2018-07-20,BTC,15,0,15,0,0
2018-07-20,ETH,8,0,8,0,0
2018-07-20,LTC,1,0,1,0,0
2018-07-21,ADA,1,0,1,0,0
2018-07-21,BTC,9,0,9,0,0
2018-07-21,ETH,4,0,4,0,0
2018-07-22,ADA,1,0,1,0,0
2018-07-22,BTC,11,0,11,0,0
2018-07-22,ETH,4,0,4,0,0
2018-07-22,LTC,1,0,1,0,0
2018-07-23,BTC,12,0,12,0,0
2018-07-23,ETH,6,0,6,0,0
2018-07-23,LTC,1,0,1,0,0
2018-07-23,XRP,1,0,1,0,0
2018-07-24,BTC,19,0,19,0,0
2018-07-24,ETH,8,0,8,0,0
2018-07-24,LTC,1,0,1,0,0
2018-07-24,XRP,2,0,2,0,0
2018-07-25,BTC,11,0,11,0,0
2018-07-25,ETH,4,0,4,0,0
2018-07-25,XRP,4,0,4,0,0
2018-07-26,BTC,13,0,13,0,0
2018-07-26,ETH,6,0,6,0,0
2018-07-26,LTC,1,0,1,0,0
2018-07-26,XRP,4,0,4,0,0
2018-07-27,BTC,12,0,12,0,0
2018-07-27,ETH,4,0,4,0,0
2018-07-27,LTC,2,0,2,0,0
2018-07-27,XRP,2,0,2,0,0
2018-07-28,BTC,8,0,8,0,0
2018-07-28,ETH,7,0,7,0,0
2018-07-28,LTC,1,0,1,0,0
2018-07-28,XRP,1,0,1,0,0
2018-07-29,BTC,6,0,6,0,0
2018-07-29,ETH,1,0,1,0,0
2018-07-29,LTC,1,0,1,0,0
2018-07-29,XRP,1,0,1,0,0
2018-07-30,BTC,15,0,15,0,0
2018-07-30,ETH,9,0,9,0,0
2018-07-30,LTC,1,0,1,0,0
2018-07-30,XRP,1,0,1,0,0
2018-07-31,ADA,2,0,2,0,0
2018-07-31,BTC,14,0,14,0,0
2018-07-31,ETH,12,0,12,0,0
2018-07-31,LTC,1,0,1,0,0
2018-07-31,XRP,4,0,4,0,0
2018-08-01,ADA,1,0,1,0,0
2018-08-01,BTC,14,0,14,0,0
2018-08-01,ETH,5,0,5,0,0
2018-08-01,XRP,1,0,1,0,0
2018-08-02,ADA,1,0,1,0,0
2018-08-02,BTC,12,0,12,0,0
2018-08-02,ETH,7,0,7,0,0
2018-08-02,LTC,1,0,1,0,0
2018-08-02,XRP,1,0,1,0,0
2018-08-03,BTC,18,0,18,0,0
2018-08-03,ETH,3,0,3,0,0
2018-08-03,XRP,5,0,5,0,0
2018-08-04,BTC,9,0,9,0,0
2018-08-04,ETH,5,0,5,0,0
2018-08-04,XRP,2,0,2,0,0
2018-08-05,BTC,8,0,8,0,0
2018-08-05,ETH,2,0,2,0,0
2018-08-05,LTC,1,0,1,0,0
2018-08-05,XRP,1,0,1,0,0
2018-08-06,BTC,15,0,15,0,0
2018-08-06,ETH,5,0,5,0,0
2018-08-06,XRP,1,0,1,0,0
2018-08-07,BTC,14,0,14,0,0
2018-08-07,ETH,8,0,8,0,0
2018-08-07,XRP,2,0,2,0,0
2018-08-08,BTC,17,0,17,0,0
2018-08-08,ETH,5,0,5,0,0
2018-08-08,LTC,1,0,1,0,0
2018-08-08,XRP,3,0,3,0,0
2018-08-09,BTC,11,0,11,0,0
2018-08-09,ETH,11,0,11,0,0
2018-08-09,LTC,2,0,2,0,0
2018-08-10,BTC,12,0,12,0,0
2018-08-10,ETH,5,0,5,0,0
2018-08-10,LTC,2,0,2,0,0
2018-08-11,BTC,4,0,4,0,0
2018-08-11,ETH,1,0,1,0,0
2018-08-12,ADA,1,0,1,0,0
2018-08-12,BTC,4,0,4,0,0
2018-08-12,ETH,4,0,4,0,0
2018-08-13,BTC,12,0,12,0,0
2018-08-13,ETH,7,0,7,0,0
2018-08-13,XRP,2,0,2,0,0
2018-08-14,BTC,13,0,13,0,0
2018-08-14,ETH,3,0,3,0,0
2018-08-14,XRP,3,0,3,0,0
2018-08-15,BTC,13,0,13,0,0
2018-08-15,ETH,4,0,4,0,0
2018-08-15,XRP,2,0,2,0,0
2018-08-16,BTC,9,0,9,0,0
2018-08-16,ETH,8,0,8,0,0
2018-08-16,XRP,3,0,3,0,0
2018-08-17,ADA,1,0,1,0,0
2018-08-17,BTC,14,0,14,0,0
2018-08-17,ETH,5,0,5,0,0
2018-08-17,LTC,1,0,1,0,0
2018-08-17,XRP,9,0,9,0,0
2018-08-18,BTC,5,0,5,0,0
2018-08-18,ETH,2,0,2,0,0
2018-08-18,XRP,3,0,3,0,0
2018-08-19,BTC,3,0,3,0,0
2018-08-19,ETH,1,0,1,0,0
2018-08-19,LTC,1,0,1,0,0
2018-08-19,XRP,1,0,1,0,0
2018-08-20,BTC,7,0,7,0,0
2018-08-20,ETH,4,0,4,0,0
2018-08-20,LTC,1,0,1,0,0
2018-08-20,XRP,3,0,3,0,0
2018-08-21,BTC,14,0,14,0,0
2018-08-21,ETH,2,0,2,0,0
2018-08-21,XRP,3,0,3,0,0
2018-08-22,BTC,14,0,14,0,0
2018-08-22,ETH,4,0,4,0,0
2018-08-22,LTC,2,0,2,0,0
2018-08-23,BTC,15,0,15,0,0
2018-08-23,ETH,4,0,4,0,0
2018-08-24,BTC,14,0,14,0,0
2018-08-24,ETH,4,0,4,0,0
2018-08-24,XRP,2,0,2,0,0
2018-08-25,BTC,8,0,8,0,0
2018-08-25,ETH,7,0,7,0,0
2018-08-25,LTC,2,0,2,0,0
2018-08-25,XRP,1,0,1,0,0
2018-08-26,BTC,11,0,11,0,0
2018-08-26,ETH,4,0,4,0,0
2018-08-26,XRP,2,0,2,0,0
2018-08-27,BTC,6,0,6,0,0
2018-08-27,ETH,1,0,1,0,0
2018-08-28,BTC,16,0,16,0,0
2018-08-28,ETH,6,0,6,0,0
2018-08-28,LTC,1,0,1,0,0
2018-08-28,XRP,1,0,1,0,0
2018-08-29,ADA,1,0,1,0,0
2018-08-29,BTC,8,0,8,0,0
2018-08-29,ETH,3,0,3,0,0
2018-08-29,LTC,1,0,1,0,0
2018-08-30,BTC,23,0,23,0,0
2018-08-30,ETH,13,0,13,0,0
2018-08-30,LTC,2,0,2,0,0
2018-08-31,BTC,18,0,18,0,0
2018-08-31,ETH,7,0,7,0,0
2018-08-31,LTC,1,0,1,0,0
2018-08-31,XRP,4,0,4,0,0
2018-09-01,BTC,11,0,11,0,0
2018-09-01,LTC,1,0,1,0,0
2018-09-01,XRP,2,0,2,0,0
2018-09-02,ADA,1,0,1,0,0
2018-09-02,BTC,6,0,6,0,0
2018-09-02,ETH,4,0,4,0,0
2018-09-02,LTC,1,0,1,0,0
2018-09-02,XRP,3,0,3,0,0
2018-09-03,BTC,12,0,12,0,0
2018-09-03,ETH,4,0,4,0,0
2018-09-04,BTC,18,0,18,0,0
2018-09-04,ETH,6,0,6,0,0
2018-09-04,LTC,1,0,1,0,0
2018-09-05,BTC,19,0,19,0,0
2018-09-05,ETH,7,0,7,0,0
2018-09-05,XRP,6,0,6,0,0
2018-09-06,BTC,16,0,16,0,0
2018-09-06,ETH,7,0,7,0,0
2018-09-06,LTC,1,0,1,0,0
2018-09-06,XRP,3,0,3,0,0
2018-09-07,BTC,17,0,17,0,0
2018-09-07,ETH,7,0,7,0,0
2018-09-07,LTC,1,0,1,0,0
2018-09-07,XRP,1,0,1,0,0
2018-09-08,BTC,7,0,7,0,0
2018-09-08,ETH,4,0,4,0,0
2018-09-09,BTC,5,0,5,0,0
2018-09-09,ETH,4,0,4,0,0
2018-09-09,LTC,1,0,1,0,0
2018-09-10,BTC,18,0,18,0,0
2018-09-10,XRP,2,0,2,0,0
2018-09-11,BTC,16,0,16,0,0
2018-09-11,ETH,6,0,6,0,0
2018-09-11,LTC,1,0,1,0,0
2018-09-11,XRP,5,0,5,0,0
2018-09-12,BTC,10,0,10,0,0
2018-09-12,ETH,7,0,7,0,0
2018-09-12,LTC,1,0,1,0,0
2018-09-12,XRP,1,0,1,0,0
2018-09-13,ADA,2,0,2,0,0
2018-09-13,BTC,23,0,23,0,0
2018-09-13,ETH,9,0,9,0,0
2018-09-13,LTC,1,0,1,0,0
2018-09-13,XRP,1,0,1,0,0
2018-09-14,BTC,11,0,11,0,0
2018-09-14,ETH,8,0,8,0,0
2018-09-14,LTC,1,0,1,0,0
2018-09-14,XRP,3,0,3,0,0
2018-09-15,BTC,8,0,8,0,0
2018-09-15,ETH,2,0,2,0,0
2018-09-15,LTC,1,0,1,0,0
2018-09-15,XRP,1,0,1,0,0
2018-09-16,BTC,7,0,7,0,0
2018-09-16,ETH,4,0,4,0,0
2018-09-17,BTC,15,0,15,0,0
2018-09-17,ETH,4,0,4,0,0
2018-09-17,XRP,1,0,1,0,0
2018-09-18,BTC,14,0,14,0,0
2018-09-18,ETH,7,0,7,0,0
2018-09-18,XRP,13,0,13,0,0
2018-09-19,ADA,1,0,1,0,0
2018-09-19,BTC,18,0,18,0,0
2018-09-19,ETH,2,0,2,0,0
2018-09-19,XRP,3,0,3,0,0
2018-09-20,BTC,21,0,21,0,0
2018-09-20,ETH,3,0,3,0,0
2018-09-20,LTC,2,0,2,0,0
2018-09-20,XRP,7,0,7,0,0
2018-09-21,BTC,16,0,16,0,0
2018-09-21,ETH,8,0,8,0,0
2018-09-21,LTC,1,0,1,0,0
2018-09-21,XRP,8,0,8,0,0
2018-09-22,BTC,14,0,14,0,0
2018-09-22,ETH,4,0,4,0,0
2018-09-22,XRP,5,0,5,0,0
2018-09-23,BNB,1,0,1,0,0
2018-09-23,BTC,7,0,7,0,0
2018-09-23,ETH,3,0,3,0,0
2018-09-23,LTC,1,0,1,0,0
2018-09-23,XRP,1,0,1,0,0
2018-09-24,BTC,17,0,17,0,0
2018-09-24,ETH,7,0,7,0,0
2018-09-24,LTC,1,0,1,0,0
2018-09-24,XRP,4,0,4,0,0
2018-09-25,BTC,15,0,15,0,0
2018-09-25,ETH,3,0,3,0,0
2018-09-25,XRP,1,0,1,0,0
2018-09-26,BTC,6,0,6,0,0
2018-09-26,ETH,2,0,2,0,0
2018-09-26,LTC,1,0,1,0,0
2018-09-26,XRP,5,0,5,0,0
2018-09-27,ADA,2,0,2,0,0
2018-09-27,BTC,15,0,15,0,0
2018-09-27,ETH,5,0,5,0,0
2018-09-27,XRP,1,0,1,0,0
2018-09-28,ADA,1,0,1,0,0
2018-09-28,BTC,19,0,19,0,0
2018-09-28,ETH,7,0,7,0,0
2018-09-28,LTC,1,0,1,0,0
2018-09-28,XRP,2,0,2,0,0
2018-09-29,ADA,1,0,1,0,0
2018-09-29,BTC,8,0,8,0,0
2018-09-29,ETH,2,0,2,0,0
2018-09-29,XRP,3,0,3,0,0
2018-09-30,BTC,6,0,6,0,0
2018-09-30,XRP,2,0,2,0,0
2018-10-01,ADA,1,0,1,0,0
2018-10-01,BTC,14,0,14,0,0
2018-10-01,ETH,10,0,10,0,0
2018-10-01,LTC,1,0,1,0,0
2018-10-01,XRP,2,0,2,0,0
2018-10-02,ADA,1,0,1,0,0
2018-10-02,BTC,23,0,23,0,0
2018-10-02,ETH,4,0,4,0,0
2018-10-02,LTC,1,0,1,0,0
2018-10-02,XRP,3,0,3,0,0
2018-10-03,BTC,17,0,17,0,0
2018-10-03,ETH,2,0,2,0,0
2018-10-03,LTC,1,0,1,0,0
2018-10-03,XRP,5,0,5,0,0
2018-10-04,BTC,14,0,14,0,0
2018-10-04,ETH,7,0,7,0,0
2018-10-04,XRP,6,0,6,0,0
2018-10-05,BTC,14,0,14,0,0
2018-10-05,ETH,5,0,5,0,0
2018-10-05,LTC,2,0,2,0,0
2018-10-05,XRP,3,0,3,0,0
2018-10-06,BNB,1,0,1,0,0
2018-10-06,BTC,10,0,10,0,0
2018-10-06,XRP,1,0,1,0,0
2018-10-07,BTC,13,0,13,0,0
2018-10-07,ETH,3,0,3,0,0
2018-10-07,LTC,2,0,2,0,0
2018-10-07,XRP,2,0,2,0,0
2018-10-08,BTC,15,0,15,0,0
2018-10-08,ETH,6,0,6,0,0
2018-10-08,XRP,3,0,3,0,0
2018-10-09,BTC,15,0,15,0,0
2018-10-09,ETH,3,0,3,0,0
2018-10-09,LTC,1,0,1,0,0
2018-10-10,ADA,2,0,2,0,0
2018-10-10,BTC,22,0,22,0,0
2018-10-10,ETH,5,0,5,0,0
2018-10-10,LTC,1,0,1,0,0
2018-10-11,BTC,21,0,21,0,0
2018-10-11,ETH,4,0,4,0,0
2018-10-11,LTC,1,0,1,0,0
2018-10-11,XRP,2,0,2,0,0
2018-10-12,BTC,12,0,12,0,0
2018-10-12,ETH,5,0,5,0,0
2018-10-12,LTC,2,0,2,0,0
2018-10-12,XRP,2,0,2,0,0
2018-10-13,ADA,1,0,1,0,0
2018-10-13,BTC,7,0,7,0,0
2018-10-13,LTC,1,0,1,0,0
2018-10-13,XRP,2,0,2,0,0
2018-10-14,BTC,7,0,7,0,0
2018-10-14,ETH,2,0,2,0,0
2018-10-15,BTC,15,0,15,0,0
2018-10-15,ETH,5,0,5,0,0
2018-10-15,XRP,1,0,1,0,0
2018-10-16,ADA,2,0,2,0,0
2018-10-16,BTC,11,0,11,0,0
2018-10-16,ETH,6,0,6,0,0
2018-10-16,XRP,3,0,3,0,0
2018-10-17,BTC,16,0,16,0,0
2018-10-17,ETH,5,0,5,0,0
2018-10-17,XRP,4,0,4,0,0
2018-10-18,ADA,1,0,1,0,0
2018-10-18,BTC,13,0,13,0,0
2018-10-18,ETH,2,0,2,0,0
2018-10-18,LTC,1,0,1,0,0
2018-10-18,XRP,4,0,4,0,0
2018-10-19,BTC,15,0,15,0,0
2018-10-19,ETH,3,0,3,0,0
2018-10-19,XRP,2,0,2,0,0
2018-10-20,BNB,1,0,1,0,0
2018-10-20,BTC,7,0,7,0,0
2018-10-20,ETH,3,0,3,0,0
2018-10-20,LTC,1,0,1,0,0
2018-10-21,BTC,7,0,7,0,0
2018-10-21,ETH,2,0,2,0,0
2018-10-21,LTC,1,0,1,0,0
2018-10-21,XRP,1,0,1,0,0
2018-10-22,BTC,13,0,13,0,0
2018-10-22,ETH,3,0,3,0,0
2018-10-22,LTC,1,0,1,0,0
2018-10-22,XRP,2,0,2,0,0
2018-10-23,BTC,19,0,19,0,0
2018-10-23,ETH,3,0,3,0,0
2018-10-23,XRP,1,0,1,0,0
2018-10-24,BTC,16,0,16,0,0
2018-10-24,ETH,7,0,7,0,0
2018-10-24,LTC,2,0,2,0,0
2018-10-24,XRP,4,0,4,0,0
2018-10-25,BTC,16,0,16,0,0
2018-10-25,ETH,4,0,4,0,0
2018-10-25,LTC,2,0,2,0,0
2018-10-25,XRP,9,0,9,0,0
2018-10-26,BNB,1,0,1,0,0
2018-10-26,BTC,15,0,15,0,0
2018-10-26,ETH,6,0,6,0,0
2018-10-26,XRP,8,0,8,0,0
2018-10-27,BTC,11,0,11,0,0
2018-10-27,ETH,1,0,1,0,0
2018-10-27,XRP,4,0,4,0,0
2018-10-28,BTC,7,0,7,0,0
2018-10-28,ETH,1,0,1,0,0
2018-10-28,XRP,1,0,1,0,0
2018-10-29,BNB,1,0,1,0,0
2018-10-29,BTC,22,0,22,0,0
2018-10-29,ETH,6,0,6,0,0
2018-10-29,LTC,1,0,1,0,0
2018-10-29,XRP,8,0,8,0,0
2018-10-30,BNB,1,0,1,0,0
2018-10-30,BTC,23,0,23,0,0
2018-10-30,ETH,9,0,9,0,0
2018-10-30,LTC,1,0,1,0,0
2018-10-30,XRP,6,0,6,0,0
2018-10-31,BNB,2,0,2,0,0
2018-10-31,BTC,18,0,18,0,0
2018-10-31,ETH,6,0,6,0,0
2018-10-31,XRP,2,0,2,0,0
2018-11-01,BTC,25,0,25,0,0
2018-11-01,ETH,7,0,7,0,0
2018-11-01,XRP,3,0,3,0,0
2018-11-02,BNB,1,0,1,0,0
2018-11-02,BTC,21,0,21,0,0
2018-11-02,ETH,7,0,7,0,0
2018-11-02,XRP,7,0,7,0,0
2018-11-03,BTC,6,0,6,0,0
2018-11-03,ETH,7,0,7,0,0
2018-11-04,BTC,7,0,7,0,0
2018-11-04,ETH,3,0,3,0,0
2018-11-05,BTC,21,0,21,0,0
2018-11-05,ETH,7,0,7,0,0
2018-11-05,LTC,1,0,1,0,0
2018-11-05,XRP,1,0,1,0,0
2018-11-06,BTC,24,0,24,0,0
2018-11-06,ETH,9,0,9,0,0
2018-11-06,LTC,3,0,3,0,0
2018-11-06,XRP,12,0,12,0,0
2018-11-07,BTC,24,0,24,0,0
2018-11-07,ETH,5,0,5,0,0
2018-11-07,LTC,1,0,1,0,0
2018-11-07,XRP,4,0,4,0,0
2018-11-08,BTC,22,0,22,0,0
2018-11-08,ETH,11,0,11,0,0
2018-11-08,LTC,1,0,1,0,0
2018-11-08,XRP,1,0,1,0,0
2018-11-09,BTC,14,0,14,0,0
2018-11-09,ETH,4,0,4,0,0
2018-11-09,XRP,2,0,2,0,0
2018-11-10,BTC,12,0,12,0,0
2018-11-10,ETH,4,0,4,0,0
2018-11-10,XRP,1,0,1,0,0
2018-11-11,BTC,7,0,7,0,0
2018-11-11,ETH,4,0,4,0,0
2018-11-12,BTC,11,0,11,0,0
2018-11-12,LTC,3,0,3,0,0
2018-11-12,XRP,2,0,2,0,0
2018-11-13,BTC,16,0,16,0,0
2018-11-13,ETH,3,0,3,0,0
2018-11-13,XRP,3,0,3,0,0
2018-11-14,BTC,12,0,12,0,0
2018-11-14,ETH,2,0,2,0,0
2018-11-15,ADA,1,0,1,0,0
2018-11-15,BNB,1,0,1,0,0
2018-11-15,BTC,29,0,29,0,0
2018-11-15,ETH,7,0,7,0,0
2018-11-15,LTC,2,0,2,0,0
2018-11-15,XRP,7,0,7,0,0
2018-11-16,BTC,19,0,19,0,0
2018-11-16,ETH,1,0,1,0,0
2018-11-16,LTC,2,0,2,0,0
2018-11-17,BTC,14,0,14,0,0
2018-11-17,ETH,1,0,1,0,0
2018-11-17,LTC,1,0,1,0,0
2018-11-17,XRP,4,0,4,0,0
2018-11-18,BTC,11,0,11,0,0
2018-11-18,ETH,2,0,2,0,0
2018-11-18,LTC,1,0,1,0,0
2018-11-18,XRP,2,0,2,0,0
2018-11-19,BTC,28,0,28,0,0
2018-11-19,ETH,4,0,4,0,0
2018-11-19,XRP,5,0,5,0,0
2018-11-20,BTC,31,0,31,0,0
2018-11-20,ETH,4,0,4,0,0
2018-11-20,LTC,2,0,2,0,0
2018-11-20,XRP,2,0,2,0,0
2018-11-21,BTC,33,0,33,0,0
2018-11-21,ETH,5,0,5,0,0
2018-11-21,LTC,1,0,1,0,0
2018-11-21,XRP,4,0,4,0,0
2018-11-22,BTC,21,0,21,0,0
2018-11-22,ETH,5,0,5,0,0
2018-11-23,BTC,23,0,23,0,0
2018-11-23,ETH,3,0,3,0,0
2018-11-23,XRP,4,0,4,0,0
2018-11-24,ADA,1,0,1,0,0
2018-11-24,BTC,9,0,9,0,0
2018-11-24,ETH,4,0,4,0,0
2018-11-25,ADA,1,0,1,0,0
2018-11-25,BTC,16,0,16,0,0
2018-11-25,ETH,2,0,2,0,0
2018-11-25,XRP,3,0,3,0,0
2018-11-26,BTC,20,0,20,0,0
2018-11-26,ETH,2,0,2,0,0
2018-11-26,LTC,1,0,1,0,0
2018-11-26,XRP,11,0,11,0,0
2018-11-27,BTC,23,0,23,0,0
2018-11-27,ETH,4,0,4,0,0
2018-11-27,LTC,1,0,1,0,0
2018-11-27,XRP,3,0,3,0,0
2018-11-28,BNB,1,0,1,0,0
2018-11-28,BTC,19,0,19,0,0
2018-11-28,ETH,3,0,3,0,0
2018-11-28,XRP,4,0,4,0,0
2018-11-29,BTC,24,0,24,0,0
2018-11-29,ETH,8,0,8,0,0
2018-11-29,XRP,1,0,1,0,0
2018-11-30,BTC,12,0,12,0,0
2018-11-30,ETH,7,0,7,0,0
2018-12-01,BTC,10,0,10,0,0
2018-12-01,ETH,1,0,1,0,0
2018-12-02,BTC,10,0,10,0,0
2018-12-02,ETH,1,0,1,0,0
2018-12-03,BTC,12,0,12,0,0
2018-12-03,ETH,2,0,2,0,0
2018-12-03,LTC,1,0,1,0,0
2018-12-04,BNB,1,0,1,0,0
2018-12-04,BTC,25,0,25,0,0
2018-12-04,ETH,10,0,10,0,0
2018-12-05,ADA,1,0,1,0,0
2018-12-05,BNB,3,0,3,0,0
2018-12-05,BTC,16,0,16,0,0
2018-12-05,ETH,10,0,10,0,0
2018-12-05,XRP,5,0,5,0,0
2018-12-06,BTC,18,0,18,0,0
2018-12-06,ETH,2,0,2,0,0
2018-12-06,LTC,1,0,1,0,0
2018-12-06,XRP,2,0,2,0,0
2018-12-07,ADA,1,0,1,0,0
2018-12-07,BTC,30,0,30,0,0
2018-12-07,ETH,6,0,6,0,0
2018-12-07,LTC,1,0,1,0,0
2018-12-07,XRP,5,0,5,0,0
2018-12-08,BTC,10,0,10,0,0
2018-12-08,ETH,3,0,3,0,0
2018-12-09,BTC,9,0,9,0,0
2018-12-09,ETH,4,0,4,0,0
2018-12-09,LTC,1,0,1,0,0
2018-12-10,BTC,19,0,19,0,0
2018-12-10,ETH,5,0,5,0,0
2018-12-10,LTC,1,0,1,0,0
2018-12-10,XRP,1,0,1,0,0
2018-12-11,BTC,15,0,15,0,0
2018-12-11,ETH,3,0,3,0,0
2018-12-11,XRP,3,0,3,0,0
2018-12-12,BTC,21,0,21,0,0
2018-12-12,ETH,7,0,7,0,0
2018-12-12,XRP,1,0,1,0,0
2018-12-13,ADA,1,0,1,0,0
2018-12-13,BTC,18,0,18,0,0
2018-12-13,ETH,7,0,7,0,0
2018-12-13,LTC,1,0,1,0,0
2018-12-13,XRP,2,0,2,0,0
